Node Number = 69282
182342.000000 723274.000000 2.980000
182287.000000 723400.000000 3.682000
182231.000000 723525.000000 4.175000
182147.000000 723597.000000 5.006000
182054.000000 723590.000000 6.164000
181962.000000 723595.000000 6.895000
181871.000000 723633.000000 6.845000
181788.000000 723693.000000 6.238000
181726.000000 723819.000000 4.908000
181684.000000 723955.000000 4.718000
181654.000000 724112.000000 4.521000
181638.000000 724269.000000 4.749000
181646.000000 724436.000000 6.691000
181703.000000 724578.000000 8.181000
181771.000000 724698.000000 8.739000
181840.000000 724828.000000 8.588000
181907.000000 724947.000000 8.390000
181975.000000 725066.000000 8.032000
182056.000000 725162.000000 6.605000
182129.000000 725270.000000 4.816000
182153.000000 725403.000000 4.137000
182063.000000 725441.000000 5.595000
181998.000000 725500.000000 9.711000
182024.000000 725655.000000 13.932000
182098.000000 725762.000000 15.079000
182188.000000 725825.000000 10.602000
182276.000000 725854.000000 6.731000
182358.000000 725894.000000 4.546000
182421.000000 726025.000000 3.679000
182499.000000 726110.000000 2.813000
182549.000000 726241.000000 2.622000
182539.000000 726398.000000 2.698000
182468.000000 726457.000000 2.864000
182375.000000 726451.000000 3.891000
182353.000000 726508.000000 7.082000
182427.000000 726615.000000 9.846000
182510.000000 726689.000000 10.417000
182591.000000 726786.000000 8.532000
182641.000000 726928.000000 6.739000
182679.000000 727082.000000 9.265000
182736.000000 727224.000000 11.034000
182804.000000 727332.000000 12.051000
182890.000000 727428.000000 12.367000
182973.000000 727502.000000 11.609000
183058.000000 727576.000000 9.862001
183141.000000 727661.000000 7.398000
183205.000000 727791.000000 5.720000
183237.000000 727946.000000 6.967000
183282.000000 728088.000000 7.339000
183356.000000 728196.000000 8.137000
183445.000000 728247.000000 8.979000
183534.000000 728299.000000 8.922000
183629.000000 728349.000000 8.400000
183712.000000 728412.000000 7.700000
183797.000000 728486.000000 6.677000
183876.000000 728593.000000 5.879000
183944.000000 728712.000000 6.227000
183995.000000 728855.000000 8.252000
184063.000000 728974.000000 11.522000
184141.000000 729059.000000 14.796000
184231.000000 729121.000000 17.115000
184321.000000 729173.000000 17.681000
184416.000000 729224.000000 15.926000
184505.000000 729264.000000 12.942000
184599.000000 729304.000000 10.618000
184688.000000 729344.000000 9.781000
184777.000000 729395.000000 9.985000
184867.000000 729446.000000 10.115000
184950.000000 729531.000000 9.400000
185024.000000 729639.000000 8.503000
185104.000000 729735.000000 9.543000
185191.000000 729786.000000 14.080000
185288.000000 729826.000000 21.466000
185381.000000 729833.000000 23.164000
185465.000000 729795.000000 20.908001
185557.000000 729779.000000 15.359000
185650.000000 729796.000000 10.604000
185733.000000 729859.000000 8.449000
185829.000000 729899.000000 5.853000
185884.000000 730008.000000 4.138000
185886.000000 730175.000000 4.363000
185857.000000 730333.000000 5.378000
185801.000000 730458.000000 6.108000
185732.000000 730551.000000 8.014000
185648.000000 730611.000000 9.587000
185565.000000 730682.000000 9.146000
185482.000000 730764.000000 7.162000
185407.000000 730846.000000 4.829000
185337.000000 730950.000000 3.450000
185321.000000 731107.000000 3.854000
185318.000000 731274.000000 4.518000
185274.000000 731410.000000 4.852000
185183.000000 731449.000000 6.470000
185208.000000 731559.000000 4.084000
185237.000000 731658.000000 2.890000
185279.000000 731745.000000 2.373000
185332.000000 731820.000000 2.149000
185384.000000 731873.000000 2.137000
185431.000000 731949.000000 2.112000
185412.000000 732061.000000 2.135000
185392.000000 732151.000000 2.195000
185367.000000 732253.000000 2.324000
185354.000000 732365.000000 2.434000
185366.000000 732476.000000 2.453000
185400.000000 732564.000000 2.663000
185454.000000 732628.000000 3.324000
185503.000000 732626.000000 3.640000
185498.000000 732514.000000 2.789000
185531.000000 732423.000000 2.444000
185582.000000 732365.000000 2.276000
185640.000000 732395.000000 2.429000
185693.000000 732460.000000 2.761000
185750.000000 732502.000000 3.056000
185813.000000 732532.000000 3.136000
185866.000000 732496.000000 2.936000
185927.000000 732470.000000 2.731000
185979.000000 732534.000000 2.651000
186026.000000 732599.000000 2.534000
186090.000000 732629.000000 2.384000
186148.000000 732660.000000 2.238000
186209.000000 732679.000000 2.121000
186268.000000 732732.000000 2.062000
186303.000000 732819.000000 2.084000
186340.000000 732918.000000 2.155000
186364.000000 733017.000000 2.305000
186386.000000 733127.000000 2.548000
186410.000000 733226.000000 2.925000
186440.000000 733325.000000 3.511000
186477.000000 733424.000000 4.202000
186517.000000 733511.000000 4.832000
186571.000000 733575.000000 5.350000
186628.000000 733628.000000 5.684000
186692.000000 733658.000000 5.962000
186749.000000 733700.000000 6.741000
186801.000000 733764.000000 8.838000
186860.000000 733806.000000 12.351000
186922.000000 733814.000000 11.455000
186985.000000 733822.000000 9.450000
187046.000000 733841.000000 7.602000
187104.000000 733871.000000 7.289000
187161.000000 733913.000000 6.821000
187225.000000 733944.000000 6.413000
187288.000000 733963.000000 5.701000
187340.000000 734016.000000 5.255000
187387.000000 734092.000000 5.232000
187444.000000 734133.000000 5.409000
187507.000000 734152.000000 5.484000
187570.000000 734171.000000 5.344000
187633.000000 734191.000000 5.051000
187690.000000 734232.000000 4.606000
187753.000000 734251.000000 3.673000
187808.000000 734216.000000 2.547000
187853.000000 734146.000000 2.135000
187914.000000 734154.000000 2.029000
187972.000000 734196.000000 2.025000
187958.000000 734286.000000 2.149000
187939.000000 734387.000000 2.911000
187973.000000 734475.000000 4.716000
188036.000000 734494.000000 4.552000
188095.000000 734535.000000 5.355000
188152.000000 734588.000000 6.617000
188214.000000 734585.000000 6.713000
188276.000000 734582.000000 6.851000
188336.000000 734579.000000 6.861000
188368.000000 734577.000000 7.248000
188393.000000 734576.000000 8.322000
188422.000000 734553.000000 9.842000
188439.000000 734518.000000 11.529000
188450.000000 734473.000000 13.041000
188440.000000 734418.000000 12.377000
188378.000000 734399.000000 9.490000
188315.000000 734368.000000 7.174000
188256.000000 734327.000000 5.684000
188221.000000 734228.000000 4.629000
188215.000000 734117.000000 3.338000
188174.000000 734052.000000 2.384000
188114.000000 734055.000000 2.054000
188051.000000 734036.000000 2.004000
187994.000000 734016.000000 2.000000
187931.000000 733975.000000 2.000000
187877.000000 733911.000000 2.000000
187905.000000 733820.000000 2.000000
187957.000000 733784.000000 2.000000
188018.000000 733759.000000 2.000000
188079.000000 733722.000000 2.000000
188140.000000 733697.000000 2.001000
188199.000000 733683.000000 2.001000
188261.000000 733680.000000 2.006000
188323.000000 733677.000000 2.016000
188377.000000 733662.000000 2.037000
188440.000000 733671.000000 2.071000
188504.000000 733701.000000 2.085000
188551.000000 733777.000000 2.200000
188598.000000 733852.000000 2.480000
188655.000000 733905.000000 2.627000
188714.000000 733947.000000 2.595000
188776.000000 733944.000000 2.368000
188837.000000 733952.000000 2.142000
188900.000000 733982.000000 2.038000
188963.000000 734002.000000 2.008000
189025.000000 733987.000000 2.001000
189085.000000 733984.000000 2.000000
189142.000000 733993.000000 2.000000
189205.000000 734001.000000 2.001000
189274.000000 734042.000000 2.001000
189266.000000 734131.000000 2.007000
189313.000000 734207.000000 2.047000
189373.000000 734271.000000 2.144000
189429.000000 734302.000000 2.353000
189492.000000 734332.000000 2.839000
189549.000000 734362.000000 3.977000
189613.000000 734404.000000 6.202000
189671.000000 734435.000000 9.250000
189732.000000 734454.000000 12.105000
189794.000000 734440.000000 15.106000
189784.000000 734351.000000 14.103000
189761.000000 734274.000000 10.238000
189727.000000 734197.000000 6.762000
189699.000000 734121.000000 4.912000
189687.000000 734032.000000 3.897000
189707.000000 733953.000000 3.081000
189742.000000 733896.000000 2.851000
189784.000000 733871.000000 2.943000
189834.000000 733880.000000 3.497000
189883.000000 733889.000000 4.124000
189934.000000 733886.000000 4.480000
189983.000000 733884.000000 4.319000
190032.000000 733892.000000 3.652000
190082.000000 733912.000000 3.055000
190127.000000 733944.000000 3.321000
190167.000000 733997.000000 3.693000
190206.000000 734062.000000 4.144000
190247.000000 734116.000000 5.429000
190287.000000 734170.000000 8.336000
190338.000000 734201.000000 12.544000
190387.000000 734209.000000 13.697000
190436.000000 734207.000000 14.073000
190487.000000 734204.000000 13.760000
190536.000000 734202.000000 12.403000
190583.000000 734177.000000 10.249000
190624.000000 734131.000000 8.007000
190666.000000 734106.000000 5.972000
190714.000000 734082.000000 4.188000
190763.000000 734079.000000 3.156000
190816.000000 734110.000000 3.184000
190861.000000 734152.000000 3.380000
190899.000000 734206.000000 3.774000
190935.000000 734272.000000 4.640000
190973.000000 734325.000000 6.128000
191019.000000 734368.000000 7.596000
191068.000000 734376.000000 7.496000
191119.000000 734374.000000 7.268000
191168.000000 734383.000000 7.199000
191218.000000 734391.000000 7.191000
191267.000000 734400.000000 7.315000
191317.000000 734420.000000 8.656000
191368.000000 734431.000000 10.692000
191410.000000 734404.000000 11.946000
191458.000000 734368.000000 11.050000
191500.000000 734344.000000 8.893000
191548.000000 734319.000000 7.345000
191596.000000 734306.000000 6.812000
191645.000000 734303.000000 6.596000
191696.000000 734301.000000 6.308000
191744.000000 734298.000000 5.937000
191793.000000 734285.000000 5.672000
191841.000000 734271.000000 5.495000
191889.000000 734247.000000 5.340000
191939.000000 734233.000000 5.268000
191987.000000 734220.000000 5.313000
192036.000000 734217.000000 5.424000
192086.000000 734226.000000 5.444000
192136.000000 734223.000000 5.282000
192186.000000 734232.000000 5.745000
192236.000000 734252.000000 6.089000
192286.000000 734272.000000 6.162000
192330.000000 734292.000000 6.166000
192379.000000 734301.000000 6.189000
192431.000000 734309.000000 5.646000
192479.000000 734296.000000 5.803000
192527.000000 734282.000000 6.243000
192576.000000 734280.000000 6.312000
192625.000000 734266.000000 5.940000
192675.000000 734264.000000 5.259000
192724.000000 734261.000000 4.606000
192773.000000 734259.000000 4.601000
192823.000000 734279.000000 4.267000
192874.000000 734310.000000 3.590000
192918.000000 734330.000000 2.846000
192970.000000 734361.000000 2.353000
193020.000000 734381.000000 2.198000
193070.000000 734389.000000 2.327000
193119.000000 734398.000000 2.630000
193163.000000 734407.000000 2.962000
193213.000000 734438.000000 3.215000
193265.000000 734458.000000 3.311000
193310.000000 734489.000000 3.175000
193372.000000 734520.000000 2.855000
193430.000000 734562.000000 2.569000
193488.000000 734614.000000 2.533000
193546.000000 734656.000000 2.967000
193603.000000 734698.000000 4.231000
193661.000000 734729.000000 6.688000
193725.000000 734759.000000 7.879000
193785.000000 734767.000000 8.049000
193847.000000 734753.000000 7.370000
193892.000000 734684.000000 6.365000
193940.000000 734626.000000 5.921000
193999.000000 734601.000000 6.618000
194061.000000 734587.000000 8.536000
194122.000000 734561.000000 11.023000
194183.000000 734536.000000 12.812000
194229.000000 734478.000000 13.176000
194280.000000 734408.000000 12.383000
194328.000000 734339.000000 11.388000
194360.000000 734260.000000 10.446000
194379.000000 734158.000000 8.085000
194393.000000 734046.000000 6.778000
194426.000000 733955.000000 6.695000
194478.000000 733897.000000 5.915000
194540.000000 733894.000000 4.835000
194603.000000 733913.000000 4.441000
194655.000000 733977.000000 4.215000
194713.000000 734008.000000 4.963000
194766.000000 733984.000000 5.495000
194826.000000 733936.000000 5.857000
194878.000000 733878.000000 6.215000
194918.000000 733809.000000 6.416000
194951.000000 733707.000000 5.878000
195004.000000 733682.000000 5.168000
195067.000000 733701.000000 5.391000
195130.000000 733709.000000 5.879000
195185.000000 733718.000000 6.155000
195244.000000 733771.000000 6.109000
195291.000000 733847.000000 5.632000
195348.000000 733900.000000 4.857000
195407.000000 733941.000000 4.327000
195459.000000 734017.000000 4.280000
195506.000000 734092.000000 3.594000
195553.000000 734157.000000 3.234000
195606.000000 734233.000000 3.802000
195653.000000 734309.000000 5.612000
195700.000000 734384.000000 8.115000
195756.000000 734426.000000 10.568000
195819.000000 734434.000000 12.856000
195874.000000 734398.000000 13.937000
195925.000000 734340.000000 13.744000
195979.000000 734282.000000 12.729000
196025.000000 734212.000000 8.693000
196026.000000 734112.000000 5.599000
196020.000000 734001.000000 4.149000
196076.000000 733976.000000 4.580000
196136.000000 733984.000000 5.661000
196194.000000 734003.000000 6.752000
196257.000000 734023.000000 7.798000
196320.000000 734042.000000 8.942000
196381.000000 734062.000000 10.148000
196439.000000 734081.000000 11.357000
196501.000000 734089.000000 12.322000
196561.000000 734075.000000 12.517000
196623.000000 734083.000000 11.913000
196687.000000 734125.000000 11.197000
196744.000000 734156.000000 11.351000
196802.000000 734197.000000 12.643000
196864.000000 734183.000000 13.857000
196915.000000 734125.000000 13.883000
196961.000000 734056.000000 13.073000
197007.000000 733987.000000 12.233000
197061.000000 733940.000000 11.786000
197123.000000 733926.000000 11.744000
197185.000000 733934.000000 11.746000
197241.000000 733953.000000 11.510000
197296.000000 733917.000000 10.957000
197327.000000 733826.000000 10.586000
197387.000000 733790.000000 10.564000
197450.000000 733798.000000 9.950000
197503.000000 733762.000000 8.323000
197557.000000 733704.000000 6.359000
197597.000000 733635.000000 4.795000
197636.000000 733544.000000 3.791000
197682.000000 733486.000000 3.181000
197744.000000 733494.000000 2.903000
197806.000000 733513.000000 3.452000
197864.000000 733544.000000 4.235000
197927.000000 733575.000000 4.902000
197987.000000 733572.000000 4.316000
198049.000000 733558.000000 3.722000
198113.000000 733588.000000 3.680000
198169.000000 733630.000000 3.445000
198216.000000 733695.000000 3.528000
198270.000000 733770.000000 4.494000
198322.000000 733835.000000 6.945000
198379.000000 733877.000000 10.743000
198434.000000 733852.000000 10.388000
198486.000000 733793.000000 8.140000
198540.000000 733735.000000 5.601000
198585.000000 733666.000000 3.654000
198625.000000 733586.000000 2.554000
198666.000000 733529.000000 2.230000
198695.000000 733627.000000 2.319000
198694.000000 733739.000000 2.533000
198675.000000 733840.000000 3.031000
198667.000000 733952.000000 3.608000
198678.000000 734063.000000 4.490000
198691.000000 734174.000000 7.855000
198736.000000 734250.000000 11.587000
198795.000000 734303.000000 17.458000
198850.000000 734311.000000 20.186001
198910.000000 734264.000000 21.297001
198955.000000 734195.000000 21.190001
198995.000000 734115.000000 19.163000
199034.000000 734035.000000 16.593000
199074.000000 733955.000000 14.945000
199114.000000 733875.000000 14.263000
199147.000000 733784.000000 13.843000
199192.000000 733704.000000 13.185000
199232.000000 733635.000000 12.448000
199284.000000 733566.000000 12.002000
199324.000000 733497.000000 11.803000
199371.000000 733417.000000 11.649000
199410.000000 733337.000000 11.464000
199436.000000 733247.000000 11.202000
199469.000000 733145.000000 10.980000
199495.000000 733054.000000 10.992000
199528.000000 732963.000000 11.255000
199568.000000 732884.000000 11.661000
199613.000000 732803.000000 12.230000
199659.000000 732734.000000 12.772000
199705.000000 732676.000000 12.236000
199713.000000 732565.000000 7.827000
199708.000000 732453.000000 5.328000
199733.000000 732363.000000 5.256000
199779.000000 732283.000000 5.381000
199819.000000 732214.000000 5.309000
199866.000000 732145.000000 5.056000
199912.000000 732076.000000 4.771000
199973.000000 732039.000000 4.637000
200032.000000 732025.000000 4.470000
200093.000000 732000.000000 4.058000
200155.000000 731986.000000 3.985000
200209.000000 731972.000000 4.263000
200271.000000 731981.000000 4.142000
200334.000000 731989.000000 5.153000
200397.000000 732008.000000 6.407000
200457.000000 732005.000000 4.883000
200518.000000 731980.000000 3.192000
200572.000000 731922.000000 2.368000
200626.000000 731897.000000 2.151000
200611.000000 731998.000000 2.515000
200670.000000 732051.000000 2.819000
200727.000000 732082.000000 2.709000
200795.000000 732090.000000 2.156000
200774.000000 732046.000000 2.019000
200807.000000 731944.000000 2.003000
200865.000000 731986.000000 2.004000
200917.000000 732039.000000 2.025000
200933.000000 732150.000000 2.074000
200946.000000 732261.000000 2.118000
200981.000000 732360.000000 2.113000
201032.000000 732413.000000 2.045000
201068.000000 732378.000000 2.004000
201104.000000 732343.000000 2.001000
201140.000000 732330.000000 2.000000
201182.000000 732317.000000 2.000000
201204.000000 732372.000000 2.000000
201196.000000 732439.000000 2.002000
201205.000000 732516.000000 2.031000
201249.000000 732526.000000 2.191000
201293.000000 732535.000000 2.634000
201330.000000 732578.000000 3.301000
201357.000000 732632.000000 4.975000
201397.000000 732663.000000 6.599000
201441.000000 732684.000000 7.262000
201478.000000 732671.000000 7.349000
201521.000000 732669.000000 7.527000
201564.000000 732667.000000 7.972000
201606.000000 732676.000000 8.106000
201650.000000 732674.000000 7.685000
201688.000000 732683.000000 8.993000
201731.000000 732692.000000 10.758000
201794.000000 732689.000000 13.053000
201856.000000 732686.000000 12.665000
201916.000000 732684.000000 12.117000
201979.000000 732703.000000 11.376000
202037.000000 732734.000000 14.155000
202099.000000 732764.000000 17.566999
202158.000000 732817.000000 20.230000
202214.000000 732859.000000 21.343000
202273.000000 732901.000000 21.775000
202336.000000 732920.000000 19.903999
202397.000000 732940.000000 19.235001
202454.000000 732960.000000 18.513000
202517.000000 732979.000000 18.702999
202579.000000 733009.000000 20.510000
202642.000000 733018.000000 23.709999
202704.000000 733015.000000 27.764999
202766.000000 733023.000000 32.481998
202822.000000 733043.000000 36.590000
202883.000000 733029.000000 34.931999
202944.000000 732992.000000 28.365999
202996.000000 732945.000000 22.504999
203057.000000 732909.000000 18.296000
203119.000000 732906.000000 17.344000
203182.000000 732926.000000 18.686001
203243.000000 732945.000000 19.027000
203301.000000 732965.000000 18.228001
203364.000000 732984.000000 17.714001
203425.000000 733015.000000 17.555000
203483.000000 733034.000000 15.584000
203546.000000 733054.000000 12.351000
203603.000000 733107.000000 12.349000
203655.000000 733171.000000 12.488000
203707.000000 733236.000000 15.773000
203760.000000 733289.000000 22.577000
203823.000000 733331.000000 21.396999
203886.000000 733350.000000 16.618999
203943.000000 733370.000000 11.406000
204007.000000 733400.000000 8.550000
204059.000000 733465.000000 10.240000
204111.000000 733529.000000 14.373000
204167.000000 733571.000000 15.456000
204230.000000 733591.000000 16.103001
204288.000000 733621.000000 16.158001
204350.000000 733652.000000 14.538000
204413.000000 733671.000000 11.569000
204471.000000 733702.000000 9.152000
204518.000000 733778.000000 11.168000
204565.000000 733854.000000 14.897000
204616.000000 733907.000000 17.243999
204680.000000 733949.000000 10.347000
204741.000000 733957.000000 5.213000
204798.000000 733977.000000 3.323000
204833.000000 734076.000000 4.102000
204869.000000 734174.000000 6.136000
204916.000000 734250.000000 7.687000
204961.000000 734326.000000 8.626000
205015.000000 734390.000000 9.746000
205072.000000 734443.000000 9.731000
205130.000000 734463.000000 7.401000
205191.000000 734483.000000 4.386000
205254.000000 734502.000000 3.241000
205300.000000 734567.000000 2.938000
205286.000000 734668.000000 2.992000
205233.000000 734704.000000 3.595000
205179.000000 734762.000000 5.336000
205202.000000 734861.000000 7.037000
205244.000000 734948.000000 10.436000
205296.000000 735013.000000 10.498000
205355.000000 735066.000000 10.175000
205407.000000 735130.000000 10.888000
205454.000000 735206.000000 12.200000
205483.000000 735305.000000 19.083000
205540.000000 735358.000000 18.680000
205602.000000 735356.000000 16.032000
205653.000000 735409.000000 14.304000
205690.000000 735508.000000 19.827000
205742.000000 735572.000000 19.638000
